idx	X	Y	component
315	9480.720348046882	45486.24526347382	0
316	9480.720741613288	45486.24547708041	0
317	9498.29480656419	45484.03362456747	0
318	9498.291985835589	45484.01885295742	0
319	9499.302264153186	45483.8474686413	0
320	9498.294694484437	45484.03360555484	0
321	9499.304349666061	45483.84839367385	0
322	9499.304349665174	45483.84839367338	0
323	9542.86540002637	45484.32190822639	0
324	9542.868186259497	45484.32058192162	0
325	9543.873589040668	45484.33978231349	0
326	9542.866351017939	45484.32208700264	0
327	9543.874655919659	45484.33515522946	0
328	9543.873670925037	45484.33987991539	0
329	9556.622646674186	45489.09150345369	0
330	9556.622193999407	45489.09139576078	0
331	9557.627680146528	45489.52291626541	0
332	9556.622549410102	45489.09158456091	0
333	9557.592371046332	45489.49487996229	0
334	9557.627830067227	45489.5229197344	0
335	9584.15325141514	45493.55043119295	0
336	9584.151144647483	45493.55230979405	0
337	9585.149520881772	45493.76384400699	0
338	9584.1530527953	45493.55039445809	0
339	9585.149605931714	45493.76366615438	0
340	9585.149718024637	45493.76369500497	0
341	9594.430486955891	45494.8498341601	0
342	9594.425377537467	45494.8661454301	0
343	9595.321625763332	45495.27213751372	0
344	9594.430901756925	45494.84983246469	0
345	9595.323667649449	45495.27240736214	0
346	9595.323889667154	45495.27246791705	0
347	9620.562201861561	45500.98538727181	0
348	9620.56251987529	45500.98545575916	0
349	9621.57336700875	45501.27117501407	0
350	9620.562533820397	45500.9854123282	0
351	9621.568883341773	45501.27339907615	0
352	9621.573367007775	45501.27117501385	0
353	9623.595302757443	45501.61492905712	0
354	9623.596229875555	45501.61497724528	0
355	9624.625647595509	45501.60076273081	0
356	9623.595302757596	45501.61492905811	0
357	9624.623863087872	45501.60029174364	0
358	9624.623780926704	45501.60028591382	0
359	9682.039078023387	45507.69772655732	0
360	9682.039368419566	45507.69767823303	0
361	9683.110918686987	45507.65478032015	0
362	9682.033664202943	45507.69733817104	0
363	9683.110996095143	45507.65490063579	0
364	9683.111050042724	45507.65492771756	0
365	9691.36690992162	45508.62791281455	0
366	9691.366350568787	45508.62738233133	0
367	9692.284545101189	45509.07028887417	0
368	9691.367379464071	45508.62801269975	0
369	9692.283829757318	45509.0699402684	0
370	9692.284289816111	45509.07030566132	0
371	9694.265685551887	45509.65242386084	0
372	9694.265251703117	45509.65244485672	0
373	9695.103703640765	45510.28892605114	0
374	9694.263053362556	45509.65159589591	0
375	9695.105110429307	45510.28920858652	0
376	9695.105255156363	45510.28910483584	0
377	9696.808305105325	45511.44444689417	0
378	9696.808073243803	45511.44466587265	0
379	9697.749316132256	45511.92757152902	0
380	9696.8075095901	45511.44446923908	0
381	9697.74692960098	45511.92860687761	0
382	9697.74934380062	45511.92758220522	0
383	9725.218551509606	45523.98935071946	0
384	9725.203788240899	45523.99906582189	0
385	9725.89440739694	45524.74976374018	0
386	9725.218754538793	45523.98940350374	0
387	9725.9078390426	45524.74204086115	0
388	9725.908041327188	45524.74202009069	0
389	9761.85423657237	45528.45189785224	0
390	9761.7947324985	45528.47061192142	0
391	9763.402022820243	45528.43611028603	0
392	9761.854585033368	45528.45190371564	0
393	9763.401747692296	45528.44844425588	0
394	9763.398226008117	45528.44851585217	0
395	9874.585640319827	45562.84176292358	0
396	9874.580472601076	45562.84261837233	0
397	9875.554099840781	45563.21797414574	0
398	9874.585774673673	45562.84184489477	0
399	9875.567772232396	45563.21897786489	0
400	9875.567514903945	45563.21891999385	0
401	9877.658461405656	45563.38606175999	0
402	9877.658580855212	45563.38607130083	0
403	9878.537644125841	45563.98062924934	0
404	9877.654408093404	45563.38533097893	0
405	9878.540236598848	45563.9818359645	0
406	9878.537572900903	45563.98026329435	0
407	9880.567691086733	45564.4266225227	0
408	9880.566763001705	45564.4299492522	0
409	9881.566931927169	45564.65194876211	0
410	9880.56817317164	45564.42670123657	0
411	9881.567748351656	45564.6510889264	0
412	9881.567444360764	45564.65097016995	0
413	9905.327276291246	45565.47211910754	0
414	9905.327606650259	45565.47263627577	0
415	9906.326132799441	45565.21650289244	0
416	9905.327410674428	45565.47212125061	0
417	9906.324144084305	45565.21620405463	0
418	9906.326425568528	45565.21653241105	0
419	9908.391372708698	45565.23326397347	0
420	9908.411049398193	45565.2347694397	0
421	9909.414191859796	45565.49021202775	0
422	9908.391516855692	45565.23325330251	0
423	9909.413015142221	45565.48998557856	0
424	9909.414211657793	45565.49016159475	0
425	9911.44202836146	45565.98114296016	0
426	9911.442619956462	45565.98122269057	0
427	9912.474995953962	45565.70720475059	0
428	9911.445829760363	45565.98074995459	0
429	9912.475783816619	45565.70489378033	0
430	9912.475895410025	45565.70495985707	0
431	9914.503019905947	45566.1228194234	0
432	9914.501718486055	45566.12272538541	0
433	9915.538870466225	45566.09989355081	0
434	9914.504117350669	45566.10843040486	0
435	9915.539930834566	45566.0981433729	0
436	9915.538922158521	45566.09990769104	0
437	9917.54986021878	45566.56945389086	0
438	9917.550628786383	45566.53082385773	0
439	9918.564894890063	45566.59612988318	0
440	9917.549899997408	45566.56947954345	0
441	9918.564841950531	45566.5963325212	0
442	9918.564894890493	45566.59612988408	0
443	9991.820413370864	45586.58067386084	0
444	9991.581205972092	45586.58420841959	0
445	9991.937070201231	45587.50168028892	0
446	9991.820413371614	45586.58067386151	0
447	9992.049537905412	45587.45467526203	0
448	9992.052000470459	45587.45470255234	0
449	10077.6377093234	45611.79538632118	0
450	10077.63769304599	45611.79531844627	0
451	10078.34593603823	45612.54874943726	0
452	10077.6453770241	45611.78706986761	0
453	10078.3455026103	45612.54849351155	0
454	10078.34593603729	45612.54874943692	0
455	10083.14268447614	45614.41698004541	0
456	10083.1410897507	45614.4194837503	0
457	10084.03507110989	45614.87374441478	0
458	10083.14534951641	45614.41714543856	0
459	10084.03819341447	45614.86214660518	0
460	10084.03849332701	45614.86235058904	0
461	10117.29232290219	45636.04686547015	0
462	10117.29200126631	45636.0468668876	0
463	10118.30567741227	45636.12767847533	0
464	10117.29296190462	45636.04594970906	0
465	10118.30963631394	45636.12868363957	0
466	10118.30959200957	45636.12868007648	0
467	10147.4146317755	45652.4523527088	0
468	10147.39188824426	45652.52918014026	0
469	10148.1051446149	45653.1028496112	0
470	10147.41405029406	45652.45234226886	0
471	10148.11337233525	45653.10037481949	0
472	10148.11356537589	45653.1016761584	0
473	10162.61562793825	45655.55645904451	0
474	10162.62135254907	45655.55867896057	0
475	10163.48557627697	45656.00022239533	0
476	10162.62515069026	45655.55702258914	0
477	10163.49005898547	45655.99861262352	0
478	10163.49052068517	45655.9987532988	0
479	10180.868368818	45659.49877064337	0
480	10180.86619873019	45659.49892701316	0
481	10181.85691757559	45659.84245279883	0
482	10180.86813226938	45659.49866189183	0
483	10181.85710708736	45659.84231604797	0
484	10181.85743771832	45659.84238860496	0
485	10183.90109993678	45660.25214680634	0
486	10183.89031592379	45660.25319902064	0
487	10184.92927231253	45660.45365598184	0
488	10183.90111828618	45660.25214679276	0
489	10184.92766079729	45660.45369731074	0
490	10184.92916054658	45660.45364315551	0
491	10410.04958553414	45692.55559542659	0
492	10410.04825404903	45692.55397235935	0
493	10411.04557977707	45692.58043946462	0
494	10410.04983267371	45692.55562862525	0
495	10411.05124592485	45692.58509791519	0
496	10411.04506909622	45692.58041260909	0
497	10500.83526754845	45728.56035369972	0
498	10500.83540738653	45728.56043334619	0
499	10501.54414532499	45727.80045293202	0
500	10500.82358088606	45728.53306903257	0
501	10501.58306388731	45727.83793817925	0
502	10501.58266359015	45727.838022752	0
503	10718.84948847636	45791.59976556864	0
504	10718.84841804636	45791.61540265824	0
505	10719.73828677084	45791.44362039926	0
506	10718.84931844177	45791.59984262197	0
507	10719.75354682831	45791.20267200623	0
508	10719.75371119786	45791.2026067394	0
509	10745.34619135738	45786.60986987069	0
510	10745.3468447339	45786.62818171789	0
511	10746.32430535776	45786.8470152638	0
512	10745.34577188984	45786.60992015456	0
513	10746.32654418058	45786.84429510268	0
514	10746.32682898457	45786.84431134771	0
515	10862.40199135965	45777.14271814856	0
516	10862.38956435832	45777.12651808487	0
517	10864.31716230403	45776.52395444181	0
518	10862.40189960935	45777.14265135413	0
519	10864.3227273181	45776.52825488634	0
520	10864.31716230478	45776.52395444247	0
521	10869.33808018259	45775.19538381859	0
522	10869.33775704919	45775.19561099965	0
523	10870.32430953874	45775.08200264965	0
524	10869.3389877122	45775.19532107172	0
525	10870.33533722122	45775.09364916238	0
526	10870.32453495346	45775.08195315656	0
527	10874.24692374167	45773.38946203861	0
528	10874.24713315193	45773.3894226191	0
529	10876.32528198335	45773.80683427655	0
530	10874.25158790395	45773.39692694978	0
531	10876.3323879351	45773.782242673	0
532	10876.33242738061	45773.78230676653	0
533	10877.33460278076	45773.54794138533	0
534	10877.33479883138	45773.54792522897	0
535	10878.28010685441	45773.19769373409	0
536	10877.33284498974	45773.54783106616	0
537	10878.27900588843	45773.19574459329	0
538	10878.27985764577	45773.19766843878	0
539	10890.79810392098	45771.90947704147	0
540	10890.79941500515	45771.91114684459	0
541	10891.70358255139	45771.45317510913	0
542	10890.79788759734	45771.909480574	0
543	10891.68296498048	45771.42469562938	0
544	10891.70383783798	45771.45318963568	0
545	10949.24355133987	45777.40647028889	0
546	10949.24307376224	45777.40585416284	0
547	10950.11989369555	45778.212451022	0
548	10949.39235582668	45776.90578931774	0
549	10950.12234682291	45778.2199183655	0
550	10950.11989853443	45778.21217583374	0
551	10972.11073849315	45787.4377676018	0
552	10972.10431235068	45787.43151816028	0
553	10973.12063979421	45787.59054999878	0
554	10972.11073849372	45787.43776760262	0
555	10973.12010984628	45787.59213574736	0
556	10973.12044977504	45787.59048173136	0
557	11000.4206124354	45803.2357902954	0
558	11000.40145086747	45803.23580937994	0
559	11001.3071034649	45803.87233131524	0
560	11000.42081943077	45803.23593786079	0
561	11001.32796566491	45803.87151318694	0
562	11001.32799038913	45803.87165236869	0
563	11002.07219780636	45804.62597165904	0
564	11002.06375455937	45804.62944359864	0
565	11003.92534311481	45805.54407808631	0
566	11002.07219780718	45804.62597165962	0
567	11003.92745628966	45805.5440518201	0
568	11003.92710497116	45805.54401605106	0
569	11046.41599170286	45823.69696864065	0
570	11046.35933595067	45823.70566906204	0
571	11047.40019165177	45824.15670686347	0
572	11046.41597983265	45823.69699470609	0
573	11047.39834370616	45824.15124332688	0
574	11047.39938134437	45824.1513119817	0
575	11050.69512959744	45826.66255301792	0
576	11050.66917026053	45826.68837500425	0
577	11051.723323078	45826.78135008179	0
578	11050.69510692883	45826.66273326492	0
579	11051.77147088221	45826.80252281947	0
580	11051.77297055737	45826.8023942736	0
581	11067.78306496629	45836.42591895983	0
582	11067.78345975497	45836.42630495556	0
583	11068.76003311436	45836.76899457078	0
584	11067.86049618426	45836.2985862253	0
585	11068.76200146046	45836.76155356918	0
586	11068.76177077085	45836.76934827401	0
587	11096.49351023929	45848.69758220163	0
588	11096.49347336183	45848.69758204457	0
589	11097.49098281338	45848.99203164734	0
590	11096.51037194739	45848.69378916302	0
591	11097.53262573812	45848.94253358724	0
592	11097.533512904	45848.94263481758	0
593	11111.5230198493	45853.19808881788	0
594	11111.52298111513	45853.19809673764	0
595	11112.5350943402	45853.29701993367	0
596	11111.52152766201	45853.19778260467	0
597	11112.53634203822	45853.29725260869	0
598	11112.53549040358	45853.29706086213	0
599	11114.59244981157	45853.43963697389	0
600	11114.59310704911	45853.43971737966	0
601	11115.5657407744	45853.84354815399	0
602	11114.60188785831	45853.44466638291	0
603	11115.5970055276	45853.73285951922	0
604	11115.59676014911	45853.73281315151	0
605	11129.03153280354	45854.90073279288	0
606	11129.03307732265	45854.90094204588	0
607	11130.08308335657	45855.08121371702	0
608	11129.03162644397	45854.90062921136	0
609	11130.1083377944	45855.16157802691	0
610	11130.0831255977	45855.08121378224	0
611	11131.05809612929	45854.82501105202	0
612	11130.08381386644	45855.072814459	0
613	11131.05743083741	45854.81825853706	0
614	11131.05756630053	45854.81828722853	0
615	11189.38497331702	45874.20226074628	0
616	11189.38640152921	45874.30819495841	0
617	11190.43828288178	45874.4036917986	0
618	11189.38511438328	45874.20232281511	0
619	11190.42066491239	45874.4015729336	0
620	11190.42110648903	45874.40140778491	0
621	11201.51118020796	45877.07092769288	0
622	11201.5111849356	45877.07094731758	0
623	11202.51612399783	45877.18610814567	0
624	11201.51098003121	45877.07088247736	0
625	11202.53447965934	45877.17135589255	0
626	11202.53470490204	45877.17142881447	0
627	11288.67427138566	45887.56471382445	0
628	11288.67413708625	45887.56476437669	0
629	11289.77129671512	45887.53845169628	0
630	11288.66978897	45887.56957484466	0
631	11289.64115599335	45887.59928817348	0
632	11289.77127914291	45887.53840210805	0
633	11292.82386848282	45887.46379344969	0
634	11292.8238291839	45887.46382659011	0
635	11293.84857634868	45887.18086428558	0
636	11292.83668336422	45887.46109355719	0
637	11293.90670973305	45887.20260150747	0
638	11293.84892321313	45887.18086182562	0
639	11305.57585706015	45887.1032316072	0
640	11305.57489572262	45887.10329767235	0
641	11306.61914833851	45886.97626331819	0
642	11305.57602112315	45887.10319762172	0
643	11306.61025670806	45886.97687909675	0
644	11306.61908005771	45886.9762823385	0
645	11325.42482095017	45888.36864201223	0
646	11325.42485747795	45888.36865472539	0
647	11326.43922499353	45888.47370816475	0
648	11325.42833651032	45888.35059669398	0
649	11326.44543242967	45888.45022121514	0
650	11326.44511674416	45888.45018840791	0
651	11328.53346440452	45888.50546628456	0
652	11328.53619812368	45888.52993839737	0
653	11329.03104751612	45889.36322166847	0
654	11328.53404027391	45888.50556122261	0
655	11329.5846429037	45888.57056468236	0
656	11329.5844119343	45888.57044039945	0
657	11350.21724541613	45892.22839822849	0
658	11350.1940922971	45892.2333725952	0
659	11351.04631017575	45892.84986014416	0
660	11350.21788265104	45892.22848372097	0
661	11351.10973450427	45892.16424570342	0
662	11351.1098685692	45892.16393430687	0
663	11372.14831240806	45891.30997505067	0
664	11372.14733047407	45891.31377285277	0
665	11372.83177226544	45890.46886546636	0
666	11372.14818909705	45891.30994605819	0
667	11372.83065919054	45890.46946308525	0
668	11372.83260800502	45890.46876876784	0
669	11378.90190807584	45888.99238512234	0
670	11378.90217888443	45888.99220169675	0
671	11379.91142321638	45889.05186053852	0
672	11378.90173485972	45888.99241894518	0
673	11379.91217497798	45889.05193449958	0
674	11379.9123637149	45889.05193058713	0
675	11412.26423233061	45888.3814016217	0
676	11412.27709435053	45888.37413255847	0
677	11413.30054871529	45888.40105441253	0
678	11412.26405275443	45888.38140889467	0
679	11413.29044926184	45888.39481598515	0
680	11413.30054871624	45888.40105441225	0
681	11471.12435344249	45883.55330442166	0
682	11471.12492529835	45883.55324224111	0
683	11472.06626500589	45883.58936323217	0
684	11471.11724150929	45883.50862600094	0
685	11472.06495822918	45883.5891065301	0
686	11472.06756867772	45883.58934408148	0
687	11520.67069988414	45881.27751868893	0
688	11520.67084693573	45881.27730147473	0
689	11521.71776760375	45881.00462275199	0
690	11520.67049017359	45881.27752008753	0
691	11521.7168142072	45881.01059868362	0
692	11521.71682625965	45881.01067780657	0
693	11604.2426159367	45895.24759943954	0
694	11604.23175905427	45895.24598535299	0
695	11605.26432795778	45895.68227387239	0
696	11604.24239676778	45895.2475323033	0
697	11605.25826444481	45895.67424341806	0
698	11605.25575262476	45895.6739828082	0
